|part_of_speech|word_de|word_en|sentence_de|sentence_en
2760.002|noun|der Händler|dealer
2762.001|noun|das Muster|model
2770.001|noun|der Ärger|trouble
2772.001|noun|der Führer|leader
2774.001|noun|der Abschied|departure
2790.001|adjective|bürgerlich|civil
2794.001|noun|die Wut|fury
2796.001|adverb|quer|diagonally
2796.002|adverb|quer|across
2803.001|adjective|übel|foul
2804.001|noun|das Ufer|bank
2826.001|noun|die Zustimmung|consent
2831.001|noun|die Nahrung|nourishment
2841.001|adjective|heimisch|indigenous
2841.002|adjective|heimisch|at home
2843.001|noun|die Stille|peace
2844.001|noun|der Bildschirm|monitor
2848.001|adjective|unheimlich|eerie
2848.002|adjective|unheimlich|scary
2848.003|adjective|unheimlich|incredible
2854.001|noun|die Hut|alert
2856.001|noun|die Verpflichtung|obligation
2859.001|noun|der Mittag|noon
2861.001|noun|das Finale|final
2861.002|noun|das Finale|finals
2864.001|noun|die Tendenz|tendency
2864.002|noun|die Tendenz|inclination
2869.001|noun|die Auswertung|analysis
2880.001|noun|die Scheibe|slice
2880.002|noun|die Scheibe|(glass) pane
2882.001|noun|der Widerspruch|contradiction
2889.001|adverb|weh|sore
2902.001|noun|der Anhänger|pendant
2902.002|noun|der Anhänger|supporter
2915.001|noun|die Aufklärung|enlightenment
2925.001|pronoun|dazwischen|in between
2925.002|pronoun|dazwischen|among (them)
2934.001|noun|die Persönlichkeit|celebrity
2935.001|noun|die Truppe|unit
2937.001|noun|die Einschätzung|opinion
2937.002|noun|die Einschätzung|evaluation
2939.001|noun|das Gewebe|fabric
2944.001|noun|die Kasse|cash register
2947.001|noun|die Last|burden
2950.001|adjective|einheitlich|uniform
2966.001|noun|die Angelegenheit|affair
2968.001|noun|die Einnahme|income
2968.002|noun|die Einnahme|receipts
2980.001|noun|der Entwurf|sketch
2980.002|noun|der Entwurf|design
2994.001|pronoun|hierfür|for it
2997.001|pronoun|wodurch|which
3003.001|noun|der Reiz|stimulus
3008.001|noun|der Akteur|player
3014.001|noun|der Gehalt|meaning
3020.001|adverb|extra|separately
3023.001|noun|die Klage|lawsuit
3024.001|adverb|anfangs|at first
3025.001|noun|die Beratung|advice
3025.002|noun|die Beratung|discussion
3026.001|noun|die Gestaltung|organization
3032.001|noun|das Vorgehen|action
3038.001|adjective|juristisch|juridical
3041.001|noun|der Nationalsozialist|Nazi
3043.001|noun|das Zitat|quotation
3045.001|adjective|kaputt|ruined
3047.001|noun|die Note|note
3056.001|adjective|divers|various
3057.001|noun|der Höhepunkt|peak
3060.001|adjective|ausgeprägt|distinct
3060.002|adjective|ausgeprägt|pronounced
3061.001|noun|die Autobahn|expressway
3065.001|noun|der Schreck|fright
3072.001|conjunction|sofern|provided that
3077.001|noun|die Hütte|cabin
3079.001|noun|die Prognose|prognosis
3080.001|adjective|zugehörig|corresponding
3083.001|adjective|locker|loose
3089.001|noun|die Abstimmung|vote
3091.001|adjective|nachfolgend|subsequently
3094.001|noun|die Rente|pension
3099.001|noun|der Aufstieg|rise
3105.001|adverb|hinein|in
3107.001|noun|das Skript|lecture notes
3113.001|noun|die Abweichung|difference
3113.002|noun|die Abweichung|tolerance
3117.001|adjective|schief|not straight
3123.001|noun|die Linke|left-wing party
3131.001|noun|das Ministerium|department
3139.001|noun|das Minus|minus
3142.001|noun|die Besonderheit|idiosyncracy
3142.002|noun|die Besonderheit|(special) feature
3153.001|noun|die Zeitschrift|journal
3159.001|noun|der Besitz|possession
3161.001|noun|der Gläubiger|believer
3166.001|noun|die Anfrage|request
3170.001|noun|die Platte|disk
3170.002|noun|die Platte|record
3176.001|adjective|diskret|confidential
3181.001|adjective|erwachsen|adult
3182.001|adjective|ökologisch|organic
3184.001|noun|die Substitution|replacement
3185.001|noun|der Tipp|hint
3188.001|noun|der Kanton|province
3192.001|noun|das Stichwort|cue
3193.001|noun|das Tempo|speed
3194.001|adjective|wunderschön|lovely
3197.001|noun|der Duft|(pleasant) smell
3198.001|adverb|hinweg|(be) over
3208.001|noun|die Ausführung|type
3210.001|adjective|rechtzeitig|punctual
3223.001|adjective|benachbart|adjacent
3231.001|noun|die Phantasie|fantasy
3238.001|noun|die Übertragung|transmission
3246.001|noun|der Großteil|large part
3256.001|noun|das Gelände|ground
3272.001|noun|die Gründung|foundation
3272.002|noun|die Gründung|formation
3277.001|noun|der Rucksack|rucksack
3295.001|noun|der Stamm|stem
3295.002|noun|der Stamm|tribe
3302.001|noun|der Kellner|waitress
3303.001|noun|die Kiste|crate
3311.001|noun|das Vorhaben|plan
3314.001|noun|der Pilz|fungus
3317.002|noun|der Ausgang|starting point
3318.001|noun|der Beschluss|decision
3320.001|noun|der Kerl|bloke
3323.001|noun|der Ausgleich|balancing
3323.002|noun|der Ausgleich|change
3326.001|noun|die Behinderung|obstruction
3334.001|noun|die Linse|lentil
3337.001|noun|der Posten|post
3341.001|noun|die Öffnung|hole
3346.001|noun|der Schrank|cabinet
3354.001|noun|der Bescheid|reply
3359.001|noun|der Eingriff|interference
3364.001|noun|die Einsicht|view
3365.001|noun|das Fräulein|miss
3367.001|noun|der Rückgang|fall
3377.001|adjective|stumm|dumb
3377.002|adjective|stumm|mute
3382.001|adjective|maßgeblich|decisive
3384.001|noun|die Spalte|cleft
3384.002|noun|die Spalte|column
3385.001|noun|der Zettel|piece of paper
3386.001|noun|die Abgrenzung|disassociation
3390.001|noun|die Unterscheidung|differentiation
3391.001|noun|die Dichtung|literature
3391.002|noun|die Dichtung|poetry
3395.001|adverb|untereinander|with each other
3396.001|preposition|unterhalb|below
3406.001|adjective|fett|fat
3406.002|adjective|fett|greasy
3419.001|noun|die Kneipe|bar
3422.001|adjective|fix|fixed
3429.001|noun|das Abitur|A levels
3434.001|noun|die Abschreibung|deduction
3438.001|noun|der Klang|tone
3440.001|noun|die Säule|column
3447.001|noun|die Anzeige|display
3458.001|noun|die Kammer|(small) room
3461.001|adjective|besorgt|anxious
3461.002|adjective|besorgt|afraid
3465.001|noun|der Rechner|calculator
3466.001|noun|der Schild|shield
3466.002|noun|der Schild|tag
3468.001|noun|die Unruhe|unrest
3468.002|noun|die Unruhe|disquiet
3468.003|noun|die Unruhe|upheaval
3471.001|noun|der Kindergarten|nursery school
3472.001|noun|das Rätsel|mystery
3479.001|noun|die Herrschaft|power
3483.001|noun|der Schein|light
3483.002|noun|der Schein|certificate
3490.001|noun|das Verbot|prohibition
3491.001|noun|die Verschiebung|shift
3492.001|adverb|zugrunde|(form) the basis
3492.002|adverb|zugrunde|(go) to ruin
3495.001|adjective|gespannt|anxious
3495.002|adjective|gespannt|tense
3499.001|noun|die Vermittlung|negotiation
3499.002|noun|die Vermittlung|placement
3500.001|noun|der Wohlstand|wealth
3504.001|adverb|seinerseits|on his part
3504.002|adverb|seinerseits|for its/his part
3513.001|noun|die Erziehung|education
3515.001|pronoun|wonach|what ... of
3521.001|noun|der Befehl|command
3525.001|noun|der Treffer|hit
3526.001|noun|der Helfer|accomplice
3531.001|adjective|definitiv|definite
3535.001|preposition|samt|together with
3539.001|adverb|einigermaßen|somewhat
3539.002|adverb|einigermaßen|fairly
3540.001|noun|die Mitteilung|communication
3546.001|noun|der Bogen|bow
3546.002|noun|der Bogen|sheet
3548.001|noun|die Ferien (pl)|vacation
3550.001|noun|die Messe|mass
3559.001|noun|die Erscheinung|appearance
3561.001|adverb|hinterher|after
3566.001|noun|der Bestand|continuation
3566.002|noun|der Bestand|supply
3572.001|noun|die Werkstatt|workshop
3574.001|noun|das Kloster|convent
3578.001|noun|das Unglück|misfortune
3581.001|noun|die Fragestellung|question
3586.001|pronoun|wovon|from what
3598.001|adjective|mühsam|strenuous
3600.001|noun|der Wahnsinn|insanity
3600.002|noun|der Wahnsinn|lunacy
3605.001|noun|die Verknüpfung|link
3610.001|noun|der Maßstab|yardstick
3610.002|noun|der Maßstab|standard
3612.001|adjective|starr|stiff
3612.002|adjective|starr|paralyzed
3628.001|noun|der Profi|pro
3639.001|noun|der Rückstand|backlog
3645.001|pronoun|woran|of what
3651.001|noun|der Rock|rock music
3654.001|adjective|aufwendig|extravagant
3672.001|noun|das Sofa|couch
3676.001|noun|das Huhn|chicken
3677.001|noun|die Relation|proportion
3683.001|noun|die Auflösung|dissolving
3683.002|noun|die Auflösung|breaking up
3685.001|noun|das Paket|parcel
3691.001|noun|der Berater|consultant
3696.001|noun|die Frist|time period
3699.001|noun|der Proband|test person
3701.001|noun|die Schlange|line
3702.001|adjective|schräg|diagonal
3703.001|adjective|verehrt|honored
3707.001|adjective|gefangen|captive
3707.002|adjective|gefangen|caught
3718.001|adjective|einmalig|fantastic
3723.001|noun|das Protokoll|record
3729.001|adjective|akut|urgent
3741.001|noun|der Hang|inclination
3744.001|noun|die Ausprägung|markedness
3756.001|noun|die Abgabe|handing in
3759.001|noun|der Nachweis|evidence
3759.002|noun|der Nachweis|certificate
3760.001|noun|die Steuerung|steering
3762.001|noun|der Aufenthalt|residence
3770.001|noun|der Hörer|listener
3777.001|adjective|elementar|elementary
3778.001|adverb|nebenbei|in addition
3786.001|noun|das Getränk|beverage
3787.001|adverb|hierzulande|in this country
3787.002|adverb|hierzulande|round here
3789.001|noun|die Unternehmung|company
3789.002|noun|die Unternehmung|enterprise
3792.001|noun|der Bruch|break
3793.001|adjective|endlos|infinite
3794.001|noun|die Erweiterung|extension
3799.001|adjective|städtisch|municipal
3802.001|adjective|reichlich|plenty
3806.001|noun|der Strich|stroke
3807.001|noun|der Wirt|innkeeper
3808.001|noun|die Addition|summation
3811.001|noun|die Innenstadt|town center
3812.001|noun|die Konstruktion|design
3817.001|noun|der Vorsprung|advance
3820.001|adjective|dauernd|lasting
3824.001|adjective|mutmaßlich|presumed
3832.001|adverb|abseits|off the beaten track
3850.001|noun|das Attribut|adjunct
3857.001|noun|die Unterlage|base
3857.002|noun|die Unterlage|document
3861.001|noun|der Ersatz|compensation
3866.001|noun|der Rauch|fume
3874.001|adjective|unglücklich|unfortunate
3883.001|noun|das Heim|institution
3888.001|noun|der Träger|strap
3888.002|noun|der Träger|responsible body
3899.001|noun|der Befund|finding(s)
3902.001|noun|der Stoß|shock
3911.001|noun|die Anregung|stimulus
3929.001|noun|der Ausfall|failure
3935.001|noun|die Strömung|current
3938.001|noun|die Gliederung|structure
3938.002|noun|die Gliederung|organization
3948.001|adjective|materiell|financial
3950.001|noun|die Transparenz|clarity
3957.001|noun|die Tafel|table
3970.001|noun|die Schlagzeile|caption
3974.001|adjective|gemütlich|comfortable
3976.001|noun|das Zeitalter|period
3980.001|noun|der Jurist|jurist
3985.001|noun|der Rücktritt|withdrawal
3986.001|noun|die Schätzung|estimation
3988.001|noun|das Gelenk|hinge
4001.001|noun|das Becken|pelvis
4004.001|noun|der Zwang|force
4004.002|noun|der Zwang|compulsion
4005.001|noun|der Engländer|English
4008.001|adjective|seitlich|laterally
4008.002|adjective|seitlich|at/to the side
4013.001|adjective|satt|fed up
4022.001|noun|das Stadium|stage
4023.001|noun|das Unrecht|wrong
4024.001|noun|die Versicherung|assurance
4027.001|noun|das Bedenken|doubt
4035.001|adjective|unwahrscheinlich|unlikely
4047.001|noun|der Schiedsrichter|judge (in sports)
4055.001|noun|die Ablehnung|refusal
4057.001|noun|der Arsch|behind
4080.001|noun|die Quote|rate
4080.002|noun|die Quote|quota
4081.001|noun|die Vorlage|draft
4081.002|noun|die Vorlage|model
4082.001|noun|das Vorzeichen|omen
4085.001|noun|der Grenzwert|limit
4086.001|noun|die Großstadt|large city
4088.001|noun|das Lokal|bar
4102.001|noun|der Strahl|ray
4106.001|adverb|gewissermaßen|as it were
4110.001|adjective|sachlich|matter-of-fact
4113.001|noun|die Spaltung|splitting
4116.001|noun|der Ausflug|excursion
4117.001|adjective|außergewöhnlich|unusual
4118.001|noun|die Baustelle|building site
4120.001|noun|der Kasten|box
4122.001|noun|der Pariser|condom
4124.001|noun|die Sicherung|fuse
4125.001|noun|die Steigung|ascent
4134.001|noun|das Gewehr|shotgun
4136.001|noun|das Tuch|scarf
4141.001|adjective|flüchtig|fugitive
4141.002|adjective|flüchtig|cursory
4148.001|adverb|umsonst|for free
4152.001|adjective|alltäglich|usual
4152.002|adjective|alltäglich|ordinary
4156.001|adverb|lauter|just
4156.002|adverb|lauter|a lot of
4157.001|noun|der Mediziner|doctor
4162.001|adjective|gleichmäßig|regular
4165.001|noun|die Moderne|modern age
4169.001|adjective|stationär|fixed
4169.002|adjective|stationär|stationary
4172.001|adjective|ehrenamtlich|honorary
4174.001|noun|die Redaktion|editorial work
4176.001|noun|der Spruch|slogan
4178.001|noun|die Befragung|questioning
4178.002|noun|die Befragung|survey
4180.001|noun|die Eizelle|egg cell
4183.001|noun|der Haufen|heap
4183.002|noun|der Haufen|load
4189.001|adjective|gelassen|composed
4194.001|noun|die Vermutung|presumption
4198.001|noun|das Maul|jaws
4202.001|noun|die Berufung|appeal
4202.002|noun|die Berufung|vocation
4203.001|noun|die Einteilung|division
4204.001|noun|der Eintritt|entry
4208.001|adverb|neulich|recently
4209.001|adjective|regelrecht|real
4211.001|noun|der Zähler|counter
4211.002|noun|der Zähler|numerator
4216.001|adjective|regulär|normal
4222.001|noun|die Bestellung|reservation
4224.001|noun|das Glied|limb
4224.002|noun|das Glied|joint
4231.001|adverb|abschließend|concluding
4235.001|noun|der Niederschlag|rainfall
4245.001|noun|die Genehmigung|approval
4245.002|noun|die Genehmigung|permission
4256.001|adjective|fachlich|specialist
4256.002|adjective|fachlich|technical
4259.001|noun|der Schädel|head
4266.001|noun|die Unterhaltung|entertainment
4276.001|noun|die Inszenierung|staging
4292.001|noun|das Rezept|prescription
4293.001|noun|der Sack|bag
4308.001|adjective|erreichbar|reachable
4315.001|noun|die Vereinigung|organization
4315.002|noun|die Vereinigung|unification
4319.001|noun|die Fassade|front
4322.001|noun|die Terrasse|patio
4325.001|noun|der Gesetzentwurf|draft law
4339.001|noun|das Fazit|summary
4345.001|noun|die Erhebung|elicitation
4345.002|noun|die Erhebung|levying
4349.001|noun|das Magazin|storehouse
4350.001|noun|der Zuhörer|audience (pl)
4354.001|adverb|hinauf|upwards
4357.001|adjective|mild|gentle
4370.001|noun|die Überprüfung|screening
4370.002|noun|die Überprüfung|check
4370.003|noun|die Überprüfung|inspection
4373.001|noun|die Anweisung|order
4380.001|adjective|glänzend|shining
4380.002|adjective|glänzend|brilliant
4384.001|noun|der Stich|bite
4385.001|noun|die Variation|kind
4393.001|adjective|vorzeitig|premature
4401.001|noun|die Kulisse|setting
4401.002|noun|die Kulisse|scenery
4403.001|adjective|nachvollziehbar|transparent
4404.001|adjective|spürbar|perceptible
4406.001|noun|die Arbeitskraft|manpower
4408.001|noun|die Gemeinsamkeit|commonality
4418.001|adjective|solide|sound
4421.001|noun|die Anmerkung|comment
4423.001|noun|die Ausrichtung|orientation
4431.001|noun|die Haft|confinement
4437.001|adjective|unerträglich|intolerable
4451.001|noun|die Bande|mob
4451.002|noun|die Bande|clique
4454.001|noun|die Besetzung|occupation
4454.002|noun|die Besetzung|line-up
4455.001|noun|das Bündel|bunch
4463.001|noun|die Siedlung|estate
4465.001|noun|die Stellungnahme|opinion
4469.001|adjective|voraussichtlich|presumable
4472.001|noun|der Abfall|trash
4484.001|noun|der Nachwuchs|new generation
4487.001|noun|die Ungleichheit|dissimilarity
4488.001|noun|der Verteidiger|defense counsel
4490.001|noun|der Halt|hold
4491.001|noun|das Handwerk|trade
4496.001|noun|die Skala|dial
4496.002|noun|die Skala|range
4502.001|noun|die Box|pit
4502.002|noun|die Box|stall
4507.001|noun|die Sportart|discipline
4509.001|noun|die Zuordnung|classification
4513.001|noun|der Erwerb|purchase
4517.001|adverb|weitaus|far
4520.001|noun|die Anleihe|bond
4520.002|noun|die Anleihe|borrowing
4528.001|preposition|seitens|on the part of
4533.001|adverb|zwischendurch|in between
4534.001|noun|der Autofahrer|motorist
4540.001|noun|der Kongress|convention
4542.001|adverb|nebeneinander|next to each other
4554.001|adjective|nüchtern|with empty stomach
4558.001|noun|das Zeugnis|report
4558.002|noun|das Zeugnis|testimony
4566.001|noun|die Nervenzelle|neuron
4567.001|adjective|überflüssig|superfluous
4569.001|noun|die Feststellung|determination
4575.001|adjective|verbindlich|authoritative
4588.001|noun|die Finanzen|finance
4590.001|noun|der Mist|manure
4594.001|noun|die Premiere|opening night
4598.001|noun|der Staatsanwalt|district attorney
4603.001|noun|die Annäherung|approach
4603.002|noun|die Annäherung|approximation
4605.001|noun|das Exemplar|piece
4608.001|noun|der Müll|waste
4608.002|noun|der Müll|garbage
4608.003|noun|der Müll|rubbish
4611.001|adjective|fließend|fluent
4611.002|adjective|fließend|fluid
4623.001|noun|der Rasen|grass
4632.001|noun|die Kabine|booth
4644.001|adverb|derweil|while
4650.001|noun|die Behauptung|statement
4671.001|adverb|bestens|optimally
4673.001|noun|die Etage|level
4673.002|noun|die Etage|story
4674.001|noun|die Fachhochschule|technical college
4678.001|noun|der Mythos|legend
4685.001|adjective|familiär|family
4685.002|adjective|familiär|close
4686.001|noun|die Reichweite|reach
4692.001|noun|die Ausstattung|facilities
4692.002|noun|die Ausstattung|furnishings
4696.001|noun|die Verbindlichkeit|obligation
4696.002|noun|die Verbindlichkeit|liability
4701.001|noun|die Aufwendung|expense
4701.002|noun|die Aufwendung|use
4705.001|noun|der Gesetzgeber|legislator
4709.001|noun|die Verbreitung|dissemination
4709.002|noun|die Verbreitung|distribution
4715.001|noun|die Pension|pension
4719.001|adverb|unterdessen|in the meantime
4722.001|adjective|ausgesprochen|pronounced
4722.002|adjective|ausgesprochen|expressed
4731.001|noun|der Vertrieb|market
4731.002|noun|der Vertrieb|sale
4732.001|adjective|vornehm|fine
4733.001|adjective|bedeutsam|important
4733.002|adjective|bedeutsam|meaningful
4747.001|noun|die Miene|face
4747.002|noun|die Miene|look
4750.001|adjective|pünktlich|punctual
4756.001|noun|das Gutachten|(expert) opinion
4757.001|noun|der Kämpfer|combatant
4758.001|noun|das Klo|john
4767.001|noun|der Beleg|proof
4767.002|noun|der Beleg|evidence
4768.001|noun|die Blase|bladder
4768.002|noun|die Blase|bubble
4771.001|noun|der Oberbürgermeister|city mayor
4771.002|noun|der Oberbürgermeister|lord mayor
4775.001|noun|die Jagd|chase
4776.001|noun|die Puppe|puppet
4779.001|adverb|zeitweise|temporarily
4779.002|adverb|zeitweise|for a while
4782.001|noun|der Bundesstaat|confederation
4784.001|noun|die Fusion|fusion
4794.001|adjective|beweglich|mobile
4795.001|noun|der Fachbereich|field
4798.001|noun|der Moderator|moderator
4798.002|noun|der Moderator|presenter
4799.001|noun|die Mütze|hat
4801.001|noun|die Realisierung|realization
4808.001|noun|der Einbruch|break-in
4808.002|noun|der Einbruch|slump
4808.003|noun|der Einbruch|decline
4819.001|noun|der Zerfall|disintegration
4819.002|noun|der Zerfall|collapse
4820.001|noun|der Zweig|twig
4823.001|noun|die Erregung|thrill
4823.002|noun|die Erregung|agitation
4830.001|noun|die Verarbeitung|finishing
4839.001|noun|die Konjunktur|economic situation
4845.001|noun|der Affe|ape
4847.001|noun|die Festlegung|specification
4847.002|noun|die Festlegung|fixing
4848.001|noun|das Forum|audience
4848.002|noun|das Forum|public discussion
4861.001|noun|der Apparat|gadget
4863.001|noun|der Betrachter|observer
4865.001|adjective|nachträglich|subsequent
4865.002|adjective|nachträglich|retrospective
4869.001|noun|der Strauß|bunch
4869.002|noun|der Strauß|ostrich
4881.001|noun|die Korrektur|adjustment
4890.001|noun|die Altstadt|historical center
4891.001|noun|das Denkmal|memorial
4894.001|adjective|frühzeitig|premature
4904.001|noun|der Begleiter|attendant
4912.001|noun|der Pfad|trail
4915.001|noun|die Teilung|division
4915.002|noun|die Teilung|partition
4924.001|noun|die Bekämpfung|control
4928.001|noun|die Dose|tin
4934.001|adjective|ungleich|dissimilar
4938.001|adjective|brav|good
4941.001|noun|der Gesang|vocals
4942.001|noun|das Hilfsmittel|means
4942.002|noun|das Hilfsmittel|aid
4947.001|noun|das Brett|plank
4950.001|noun|das Getreide|cereal
4959.001|noun|das Fell|coat
4959.002|noun|das Fell|skin
4965.001|noun|der Einkauf|purchase
4967.001|noun|die Erstellung|creation
4968.001|noun|das Fass|keg
4970.001|noun|der Landsmann|fellow countryman
4975.001|noun|der Spielraum|scope
4975.002|noun|der Spielraum|wiggle room
4977.001|noun|der Trost|comfort
4982.001|noun|die Größenordnung|scale
4982.002|noun|die Größenordnung|size
4985.001|adjective|östlich|east
4986.001|noun|der Reiter|horseman
4988.001|noun|das Trinken|drink
4991.001|adjective|zulässig|permissible
4991.002|adjective|zulässig|acceptable
4993.001|adjective|ausgezeichnet|outstanding
4998.001|noun|der Irrtum|misconception
5000.001|noun|das Kissen|cushion
5003.001|noun|die Übereinstimmung|match
5006.001|noun|die Vorgehensweise|approach
5012.001|adjective|gläubig|religious
5014.001|noun|die Kündigung|cancellation
5014.002|noun|die Kündigung|notice
5019.001|adverb|eigens|especially
5020.001|noun|die Ergänzung|addition
5039.001|adverb|zuweilen|occasionally
5039.002|adverb|zuweilen|from time to time
5040.001|noun|die Abnahme|decrease
5040.002|noun|die Abnahme|decline
5040.003|noun|die Abnahme|removal
5043.001|pronoun|irgendjemand|someone
5049.001|noun|der Ausschnitt|section
5049.002|noun|der Ausschnitt|extract
5049.003|noun|der Ausschnitt|neckline
5061.001|noun|der Ausblick|outlook
5061.002|noun|der Ausblick|forecast
5071.001|noun|der Verweis|reprimand
5073.001|noun|die Beachtung|attention
5073.002|noun|die Beachtung|consideration
5081.001|noun|die Neigung|tendency
5081.002|noun|die Neigung|slope
5081.003|noun|die Neigung|incline
5083.001|noun|der Ofen|furnace
5089.001|noun|die Weiterentwicklung|advancement
5090.001|noun|der Zorn|wrath
5097.001|noun|die Offenheit|candor
5100.001|noun|die Fassung|composure
5100.002|noun|die Fassung|socket
5102.001|adverb|halbwegs|reasonably
5102.002|adverb|halbwegs|partially
5104.001|noun|das Präparat|preparation
5105.001|noun|die Rettung|salvation
5107.001|noun|die Tablette|pill
5111.001|adjective|zuversichtlich|hopeful
